trending_date,views,likes,dislikes,comment_count,country,category
18.02.01,0.008820422,0.021210987999999997,0.000635999,0.002818935,CA,Entertainment
18.02.01,0.005941544,0.002935038,0.00042571300000000004,0.00189425,CA,Music
18.02.01,0.012114526,0.014225152,0.001299248,0.002068243,CA,Entertainment
18.02.01,0.042798385999999994,0.047688590999999995,0.0028725359999999998,0.009260984,CA,Music
18.02.01,0.00448987,0.0006777269999999999,0.000127508,2.2100000000000002e-05,CA,Music
18.02.01,0.009172888,0.005686414,0.000203088,0.0010089139999999999,CA,Entertainment
18.02.01,0.005144172,0.009791466,0.000586127,0.002228711,CA,Music
18.02.01,0.001621025,0.00020901,3.14e-05,0.000321549,CA,Entertainment
18.02.01,0.026446895,0.00459378,0.000566075,0.000327082,CA,Music
18.02.01,0.0023712110000000002,0.000191222,5.3e-05,8.909999999999998e-05,CA,Entertainment
18.02.01,0.006529554,0.017181981000000002,0.0029013290000000002,0.062228059,CA,Entertainment
18.02.01,0.019005774,0.027310976,0.000913638,0.0059809369999999995,CA,Entertainment
18.02.01,0.015959818,0.0088945,0.0009614539999999999,0.0014122339999999998,CA,Music
18.02.01,0.002474734,0.001035268,6.99e-05,0.00037319400000000003,CA,Entertainment
18.02.01,0.058492638,0.058448619,0.002054015,0.0043018729999999995,CA,Music
18.02.01,0.00020852400000000002,0.000650155,1.29e-05,5.41e-05,CA,Entertainment
18.02.01,0.008157544000000001,0.011997636,0.00107508,0.004052872,CA,Entertainment
18.02.01,0.003775954,0.0026962329999999997,0.000316714,0.00050415,CA,Entertainment
18.02.01,0.000809315,8.759999999999999e-05,1.0300000000000001e-05,7.32e-05,CA,Entertainment
18.02.01,0.093743608,0.061444581,0.004878736,0.0035259740000000003,CA,Music
18.02.01,0.00162235,0.00046515900000000004,0.000346535,0.00035352,CA,Entertainment
18.02.01,0.002259808,0.003403755,9e-05,0.000510913,CA,Entertainment
18.02.01,0.005398015999999999,0.001796154,0.000156301,0.000633261,CA,Entertainment
18.02.01,0.003202315,0.0008591660000000001,7.46e-05,0.000554565,CA,Entertainment
18.02.01,0.0069848359999999995,0.001180686,0.000115683,6.759999999999999e-05,CA,Entertainment
18.02.01,0.0059986530000000005,0.015445417,0.000261186,0.002833075,CA,Entertainment
18.02.01,0.002524624,0.01332285,3.4399999999999996e-05,0.001152781,CA,Entertainment
18.02.01,0.000625295,4.18e-05,1.39e-05,6.27e-05,CA,Entertainment
18.02.01,0.013972045,0.045289419000000004,0.003983607,0.00746449,CA,Entertainment
18.02.01,0.004507773,0.01985331,0.000111056,0.0025896079999999998,CA,Entertainment
18.02.01,0.002692915,0.005381348,7.4e-05,0.000590224,CA,Music
18.02.01,0.0012195630000000001,0.00066572,3.7e-05,0.00018198599999999998,CA,Entertainment
18.02.01,0.006184151999999999,0.007891695,0.000178923,0.0022379329999999997,CA,Entertainment
18.02.01,0.00046762199999999995,6.759999999999999e-05,7.71e-06,3.87e-05,CA,Entertainment
18.02.01,0.000573948,0.001189135,0.000170182,0.00056932,CA,Entertainment
18.02.01,0.003200814,0.000715082,9.559999999999999e-05,0.00017522299999999999,CA,Music
18.02.01,0.003342438,0.001271405,0.000132136,0.00043775,CA,Entertainment
18.02.01,0.003097887,0.016230317,9.87e-05,0.003126958,CA,Entertainment
18.02.01,0.00289656,0.006950704,5.6000000000000006e-05,0.00073778,CA,Entertainment
18.02.01,0.001361033,0.003413538,2.1600000000000003e-05,0.000504765,CA,Entertainment
18.02.01,0.009004586,0.01667502,0.00069564,0.007575157,CA,Entertainment
18.02.01,0.003715467,0.010481644,0.000848342,0.0032935729999999997,CA,Entertainment
18.02.01,0.002392415,0.00036732400000000004,9.05e-05,0.00010451899999999999,CA,Entertainment
18.02.01,0.002376123,0.000469161,6.38e-05,0.000156163,CA,Entertainment
18.02.01,0.001119451,0.004595114,3.24e-05,0.000976944,CA,Entertainment
18.02.01,3.54e-05,9.34e-06,5.14e-07,0.0,CA,Entertainment
18.02.01,0.004316854,0.006629629000000001,0.000119282,0.00295112,CA,Entertainment
18.02.01,0.006538693000000001,0.010975263999999998,0.00021799799999999998,0.0006609280000000001,CA,Music
18.02.01,0.001049627,0.0007093010000000001,1.18e-05,5.04e-05,CA,Entertainment
18.02.01,0.057884295999999995,0.127614574,0.009384716,0.009005835,CA,Music
18.02.01,0.024024756,0.047287913,0.00222574,0.0068177030000000005,CA,Music
18.02.01,0.000669975,0.000122738,3.6e-06,9.84e-06,CA,Entertainment
18.02.01,0.004820901,0.00069596,0.000376355,0.000292038,CA,Entertainment
18.02.01,0.0008817660000000001,0.00136924,5.91e-05,0.000261912,CA,Entertainment
18.02.01,0.002635575,0.0007239760000000001,0.00021028599999999999,0.000260067,CA,Entertainment
18.02.01,0.002241243,0.003684807,0.000138305,0.000550261,CA,Music
18.02.01,0.000405943,0.000778675,7.71e-06,5.2900000000000005e-05,CA,Entertainment
18.02.01,0.002483983,0.005757567,0.00043599599999999996,0.001045188,CA,Entertainment
18.02.01,0.00986516,0.0036794709999999997,0.000396921,0.0005447280000000001,CA,Entertainment
18.02.01,0.008095765999999999,0.003129373,0.00021799799999999998,0.000347986,CA,Entertainment
18.02.01,0.0021540229999999997,0.015019391000000002,2.6700000000000002e-05,0.002675068,CA,Entertainment
18.02.01,0.002149586,0.000999247,4.99e-05,0.00018260099999999998,CA,Entertainment
18.02.01,0.0022601279999999997,0.0022386339999999998,0.00040206300000000003,0.000816477,CA,Entertainment
18.02.01,0.000320777,9.120000000000001e-05,1.75e-05,3.5e-05,CA,Entertainment
18.02.01,0.005884225999999999,0.0041428509999999995,6.43e-05,0.000758069,CA,Entertainment
18.02.01,0.0030501829999999997,0.000934765,0.000105914,0.00025514900000000003,CA,Entertainment
18.02.01,0.007996317,0.017887279,0.000130593,0.001462649,CA,Music
18.02.01,0.000170532,3.02e-05,8.23e-06,3.26e-05,CA,Entertainment
18.02.01,0.0034033440000000004,0.004463482,9.609999999999999e-05,0.001167537,CA,Entertainment
18.02.01,0.000700815,0.000160538,1.13e-05,2.09e-05,CA,Entertainment
18.02.01,0.007424632,0.006260526,0.00038561,0.00017522299999999999,CA,Music
18.02.01,0.002873635,0.000524749,9.67e-05,0.000147556,CA,Entertainment
18.02.01,0.009465574000000001,0.001089077,0.00040103400000000004,0.000142023,CA,Music
18.02.01,0.00196316,0.0033570609999999997,6.38e-05,0.000752536,CA,Entertainment
18.02.01,0.008034971,0.012365405,0.000544481,0.000855825,CA,Music
18.02.01,0.00041130800000000004,0.000213902,5.14e-06,3.570000000000001e-05,CA,Music
18.03.01,0.031173755,0.029269002000000002,0.002679731,0.0041118940000000005,CA,Entertainment
18.03.01,0.088795024,0.09148825599999999,0.006567707,0.012024585,CA,Entertainment
18.03.01,0.008004385,0.009443708,0.000541396,0.0017589910000000001,CA,Music
18.03.01,0.028277151,0.005443162,0.0024869270000000003,0.000655395,CA,Entertainment
18.03.01,0.010310508000000001,0.001869975,0.0018031120000000002,0.001131878,CA,Entertainment
18.03.01,0.023516218,0.012504597,0.002427286,0.0018032570000000002,CA,Entertainment
18.03.01,0.007732195999999999,0.002460985,0.000263243,0.000174608,CA,Entertainment
18.03.01,0.012007505,0.034741514,0.0008005260000000001,0.002577312,CA,Entertainment
18.03.01,0.0011099039999999999,0.000266822,8.329999999999999e-05,6.27e-05,CA,Entertainment
18.03.01,0.00988995,0.022216461,0.0007609369999999999,0.0029093129999999997,CA,Entertainment
18.03.01,0.000295125,0.00016943200000000001,1.0300000000000001e-05,3.26e-05,CA,Entertainment
18.03.01,0.00968295,0.004164641,0.001106443,0.0025877639999999998,CA,Music
18.03.01,0.012849778000000001,0.0018295070000000002,0.000296148,9.590000000000001e-05,CA,Music
18.03.01,0.00720922,0.031281727,0.00012236700000000002,0.002201659,CA,Entertainment
18.03.01,0.007108413,0.0115725,0.00010745700000000001,0.000878573,CA,Entertainment
18.03.01,0.001639635,0.0009672289999999999,0.00030488900000000003,0.000123578,CA,Entertainment
18.03.01,0.006539885,0.004201107,0.001227782,0.000651091,CA,Music
18.03.01,0.008705178000000001,0.029907595,0.00018355,0.0035843809999999998,CA,Entertainment
18.03.01,0.007904715,0.012686036000000001,0.000776875,0.002665845,CA,Music
18.03.01,0.001570373,0.0009209789999999999,0.000136249,0.000506609,CA,Entertainment
18.03.01,0.048078895,0.050945594000000004,0.0030776809999999996,0.009556710999999999,CA,Music
18.03.01,0.002472802,0.000294393,5.8099999999999996e-05,0.000431601,CA,Entertainment
18.03.01,0.004129137,0.006746141,0.000158357,0.0029578829999999997,CA,Entertainment
18.03.01,0.000181537,0.000155201,1.03e-06,2.27e-05,CA,Entertainment
18.03.01,0.007959252,0.019382815,0.0033625179999999997,0.004702733,CA,Entertainment
18.03.01,0.010010526,0.006084423,0.00021748400000000002,0.001112818,CA,Entertainment
18.03.01,0.003764794,0.007681795999999999,0.000138305,0.002049799,CA,Entertainment
18.03.01,0.000563881,0.000267711,1.7e-05,0.000210267,CA,Entertainment
18.03.01,0.001378428,0.000546095,2.8800000000000002e-05,0.000155549,CA,Entertainment
18.03.01,0.003950161,0.0009703410000000001,0.00017738099999999997,0.00062035,CA,Entertainment
18.03.01,0.000779712,0.0007817869999999999,0.00033882300000000003,0.00140793,CA,Entertainment
18.03.01,0.003981519,0.000850272,0.00020257400000000002,0.000110667,CA,Entertainment
18.03.01,0.004135031,0.017786332,0.000426227,0.003866582,CA,Music
18.03.01,0.007357135999999999,0.005521874,0.00045759,0.0007654469999999999,CA,Entertainment
18.03.01,0.002134718,0.000168987,4.3700000000000005e-05,0.000150015,CA,Entertainment
18.03.01,0.027183472,0.004719185999999999,0.000598467,0.00027974200000000003,CA,Music
18.03.01,0.006494509,0.026609235,0.00018560700000000001,0.004360895,CA,Entertainment
18.03.01,0.003699198,0.006426844,5.14e-05,0.000835536,CA,Entertainment
18.03.01,0.000253535,0.000748435,1.65e-05,6.52e-05,CA,Entertainment
18.03.01,0.018447742,0.009999141999999999,0.001195905,0.001581309,CA,Music
18.03.01,0.06523002,0.063043733,0.002229339,0.004499229,CA,Music
18.03.01,0.00264095,0.00020767599999999998,5.7600000000000004e-05,9.41e-05,CA,Entertainment
18.03.01,0.0018841189999999999,0.003941845,0.000104886,0.000703965,CA,Entertainment
18.03.01,0.009361952,0.013133407,0.001167627,0.003577618,CA,Entertainment
18.03.01,0.004345729,0.001047275,9.46e-05,0.0006793719999999999,CA,Entertainment
18.03.01,0.000626145,0.00023169,3.14e-05,9.1e-05,CA,Entertainment
18.03.01,0.004346104,0.007888582,0.0007922999999999999,0.0014189970000000002,CA,Entertainment
18.03.01,0.004431933,0.00725666,0.000123909,0.0008300030000000001,CA,Music
18.03.01,0.001132741,0.000103171,1.39e-05,9.71e-05,CA,Entertainment
18.03.01,0.002839131,0.000899634,0.00022622400000000002,0.000846603,CA,Music
18.03.01,0.001746027,0.0013109839999999998,0.00017481,0.00110544,CA,Entertainment
18.03.01,0.0031294770000000003,0.010182804,0.000135735,0.007631105,CA,Entertainment
18.03.01,0.016902016000000002,0.049066725,0.004344538,0.007877647,CA,Entertainment
18.03.01,0.002277535,0.000829815,3.5499999999999996e-05,0.000121734,CA,Entertainment
18.03.01,0.10754103699999999,0.066270496,0.005390826,0.00389056,CA,Music
18.03.01,6.63e-05,0.00029305900000000003,3.6e-06,2.52e-05,CA,Entertainment
18.03.01,0.0018156860000000002,0.000270824,8.53e-05,1.4800000000000002e-05,CA,Entertainment
18.03.01,0.009252735,0.002533472,0.00022622400000000002,0.000795573,CA,Entertainment
18.03.01,0.000888852,0.004752983,0.00020206,0.001380264,CA,Entertainment
18.03.01,0.0035650129999999997,0.004713405,0.000138305,0.000593298,CA,Entertainment
18.03.01,0.003346997,0.00205675,0.000218512,0.000694743,CA,Entertainment
18.03.01,0.005577687,0.012322268999999999,0.0015414110000000001,0.004004916,CA,Entertainment
18.03.01,0.0011228289999999999,0.001249615,3.5499999999999996e-05,0.00011374100000000001,CA,Entertainment
18.03.01,0.0013688370000000001,0.001970033,0.00032854,0.000900706,CA,Entertainment
18.03.01,0.000427555,0.0008191419999999999,2.62e-05,0.000272979,CA,Entertainment
18.03.01,0.000617425,0.001657407,2.62e-05,0.000264986,CA,Entertainment
18.03.01,0.006513361999999999,0.01624855,0.00027969599999999996,0.002978787,CA,Entertainment
18.03.01,0.000538108,0.004257584,2.37e-05,0.000813403,CA,Music
18.03.01,0.00018301599999999998,1.2e-05,6.17e-06,1.11e-05,CA,Entertainment
18.03.01,0.003147325,0.012922618,0.000241649,0.0016993529999999998,CA,Music
18.03.01,0.0072242980000000005,0.001998494,0.000237536,0.00067138,CA,Entertainment
18.03.01,0.010458854,0.0014746339999999998,0.00016606900000000003,7.99e-05,CA,Entertainment
18.03.01,0.001089297,0.00014275,6.17e-05,0.000183215,CA,Entertainment
18.03.01,0.0046202579999999995,0.0010112539999999998,0.000161442,0.00036335699999999997,CA,Entertainment
18.03.01,0.003808239,0.00855119,7.709999999999999e-05,0.0008834919999999999,CA,Entertainment
18.03.01,0.000413085,0.000291725,4.4200000000000004e-05,4.24e-05,CA,Entertainment
18.03.01,0.0007491269999999999,9.92e-05,1.23e-05,5.41e-05,CA,Entertainment
18.04.01,0.04055275,0.035756771,0.003105445,0.004868734,CA,Entertainment
18.04.01,0.015483101,0.013328187,0.0009974439999999999,0.002473408,CA,Music
18.04.01,0.006261615,0.070881174,0.001220584,0.011961258999999998,CA,Music
18.04.01,0.014204099999999999,0.044037136,0.000849884,0.008098981,CA,Entertainment
18.04.01,0.014460461,0.015681554,0.004248392,0.007600364,CA,Entertainment
18.04.01,0.012131546000000002,0.008321723,0.000231366,0.000725484,CA,Entertainment
18.04.01,0.01238379,0.002197721,0.002165071,0.001340915,CA,Entertainment
18.04.01,0.03666728,0.015608621999999999,0.003548639,0.002477711,CA,Entertainment
18.04.01,0.008753909,0.005941674,0.001188193,0.0016003679999999998,CA,Entertainment
18.04.01,0.110463735,0.10515575,0.008168245,0.013620648999999999,CA,Entertainment
18.04.01,0.00280625,0.0014297189999999999,0.000498208,0.000453735,CA,Entertainment
18.04.01,0.031896943,0.0060492919999999995,0.002790273,0.000777128,CA,Entertainment
18.04.01,0.00043798599999999996,0.000238805,1.49e-05,4.61e-05,CA,Entertainment
18.04.01,0.008501963000000001,0.033652437,0.000149102,0.002359052,CA,Entertainment
18.04.01,0.0028195509999999996,0.00559614,0.000222625,0.00174362,CA,Entertainment
18.04.01,0.008700012,0.013029346,0.00012853700000000002,0.000988625,CA,Entertainment
18.04.01,0.008072388,0.002514794,0.000277639,0.000188134,CA,Entertainment
18.04.01,0.0015233970000000001,0.001041939,4.270000000000001e-05,0.000132186,CA,Entertainment
18.04.01,0.0028338440000000003,0.002823418,3.5e-05,0.000694128,CA,Entertainment
18.04.01,0.013417755,0.002134129,0.000319285,0.000121734,CA,Music
18.04.01,0.006751168,0.00505627,0.0014961660000000002,0.0007291730000000001,CA,Music
18.04.01,0.00114933,0.000272158,8.89e-05,4.55e-05,CA,Entertainment
18.04.01,0.007406077,0.011668556,0.000218512,0.0027703640000000004,CA,Entertainment
18.04.01,0.002304632,0.000456265,6.790000000000001e-05,7.01e-05,CA,Entertainment
18.04.01,0.002304632,0.000456265,6.790000000000001e-05,7.01e-05,CA,Entertainment
18.04.01,0.001038755,0.001722779,6.27e-05,0.000474639,CA,Entertainment
18.04.01,0.005686254,0.021594766,0.000532656,0.004572392,CA,Music
18.04.01,0.011056653999999999,0.033515913,0.00021491299999999998,0.003931138,CA,Entertainment
18.04.01,0.002967301,0.001412821,0.000971223,0.002604364,CA,Entertainment
18.04.01,0.014669426999999999,0.003514041,0.00052083,0.001090685,CA,Entertainment
18.04.01,0.005490324,0.008140729000000001,0.000211828,0.003384566,CA,Entertainment
18.04.01,0.014131858999999998,0.050303442999999996,0.001291022,0.00529849,CA,Music
18.04.01,0.0013894439999999999,0.000416242,3.96e-05,7.01e-05,CA,Entertainment
18.04.01,0.009537683,0.013984123000000001,0.000868908,0.0028945570000000003,CA,Music
18.04.01,0.004079213,0.000755105,0.000224682,0.000123578,CA,Entertainment
18.04.01,0.000429354,0.000526973,1.18e-05,9.9e-05,CA,Entertainment
18.04.01,0.0007366539999999999,0.001380357,2.72e-05,0.000268675,CA,Entertainment
18.04.01,0.002100325,0.00024681,3.6e-05,1.11e-05,CA,Music
18.04.01,0.00409758,0.001906885,0.000114141,0.0009443580000000001,CA,Entertainment
18.04.01,0.0011645289999999999,0.001745014,3.0299999999999998e-05,0.000315401,CA,Entertainment
18.04.01,0.013586995,0.001200253,0.00436099,0.000618506,CA,Entertainment
18.04.01,0.003564295,0.0010930789999999998,0.000275583,0.001055025,CA,Music
18.04.01,0.0027079929999999997,0.0040365670000000005,7.87e-05,0.000398401,CA,Entertainment
18.04.01,0.0028608759999999996,0.000322854,6.63e-05,0.00039655699999999996,CA,Entertainment
18.04.01,0.000493715,0.000149865,2.62e-05,8.669999999999999e-05,CA,Entertainment
18.04.01,0.005514386,0.014246053,0.00021697,0.010544106999999999,CA,Entertainment
18.04.01,0.002023624,0.008343069,0.00015373,0.00036643099999999996,CA,Music
18.04.01,0.001576058,0.000232135,7.25e-05,1.23e-05,CA,Entertainment
18.04.01,0.00042603199999999996,0.002100776,1.8e-05,0.000622809,CA,Entertainment
18.04.01,0.00025162599999999997,0.00018455200000000002,1.03e-06,2.46e-05,CA,Entertainment
18.04.01,0.000771158,0.001035713,1.65e-05,4.429999999999999e-05,CA,Entertainment
18.04.01,0.0062402790000000005,0.00125673,0.00024422,0.000780817,CA,Entertainment
18.04.01,0.000821302,0.005152771,2.62e-05,0.00083984,CA,Music
18.04.01,0.002051969,0.001530667,5.45e-05,9.779999999999999e-05,CA,Entertainment
18.04.01,0.001159021,0.000691958,4.63e-06,8.79e-05,CA,Entertainment
18.04.01,0.001770012,0.001299866,9.92e-05,4.61e-05,CA,Entertainment
18.04.01,0.001037795,0.000164985,4.5799999999999995e-05,0.00018260099999999998,CA,Entertainment
18.04.01,0.008753379,0.020647105,0.0035789740000000004,0.021729467000000002,CA,Entertainment
18.04.01,0.005288975,0.000359765,0.00012853700000000002,0.000288964,CA,Entertainment
18.04.01,0.002502096,0.005665069,0.000161956,0.0013495229999999998,CA,Entertainment
18.04.01,0.010399924,0.006270754,0.00022365400000000002,0.001169996,CA,Entertainment
18.04.01,0.003934521,0.00500513,0.000151159,0.000615432,CA,Entertainment
18.04.01,0.008595684000000001,0.006623848000000001,0.000479699,0.0007789730000000001,CA,Entertainment
18.04.01,0.003353785,0.014126428,0.000423143,0.002654164,CA,Music
18.04.01,0.0008161689999999999,0.0028211940000000004,0.00017429599999999997,0.000329542,CA,Entertainment
18.04.01,0.003507882,0.001013922,9.31e-05,0.000249001,CA,Entertainment
18.04.01,0.007688950999999999,0.030015657999999997,0.000206687,0.0048158590000000005,CA,Entertainment
18.04.01,0.000630196,0.000280607,1.8e-05,0.000306179,CA,Entertainment
18.04.01,0.001761535,0.00010139200000000001,0.0006915269999999999,8.36e-05,CA,Entertainment
18.04.01,0.001951791,0.004622685,0.000116711,0.0005232090000000001,CA,Music
18.04.01,0.000140498,0.000515411,4.63e-06,3.570000000000001e-05,CA,Entertainment
18.05.01,0.142193038,0.41165067899999996,0.012843893,0.043596038,CA,Music
18.05.01,0.041854577000000004,0.036553233,0.009877782,0.016809703999999998,CA,Entertainment
18.05.01,0.017831818,0.011349258999999999,0.000479185,0.0013163229999999999,CA,Entertainment
18.05.01,0.012408073,0.007697805,0.001563005,0.002226866,CA,Entertainment
18.05.01,0.024135728999999998,0.060626328,0.001393851,0.011043338,CA,Entertainment
18.05.01,0.01860185,0.049354003,0.000768135,0.004656622,CA,Music
18.05.01,0.003826087,0.020580399,0.00044885,0.005060556,CA,Music
18.05.01,0.018269804,0.015125675,0.0011038719999999999,0.002664616,CA,Music
18.05.01,0.045837255,0.039330402,0.003312132,0.005327386999999999,CA,Entertainment
18.05.01,0.04874832900000001,0.07651066599999999,0.0015558070000000002,0.086181933,CA,Entertainment
18.05.01,0.0033921409999999996,0.001712995,0.00010437200000000001,0.000280971,CA,Entertainment
18.05.01,0.004849102,0.0037830859999999997,0.0005496230000000001,0.000622809,CA,Entertainment
18.05.01,0.003562143,0.000464714,0.00010437200000000001,1.5399999999999998e-05,CA,Music
18.05.01,0.005271801,0.008527176,0.00047867,0.00269966,CA,Entertainment
18.05.01,0.005143973,0.011930931,0.0008905019999999999,0.003227788,CA,Entertainment
18.05.01,0.013794912,0.002413847,0.002331654,0.001372886,CA,Entertainment
18.05.01,0.0018101229999999999,0.000545206,4.270000000000001e-05,0.000127882,CA,Entertainment
18.05.01,0.004626836,0.001804604,0.00145195,0.00350384,CA,Entertainment
18.05.01,0.006543483,0.004575102,9.25e-05,0.0011693810000000002,CA,Entertainment
18.05.01,0.12389617,0.11280953,0.009197565999999999,0.014448808,CA,Entertainment
18.05.01,0.001896106,0.002451646,9.31e-05,0.000640024,CA,Entertainment
18.05.01,0.001413241,0.002330243,0.000658622,0.00037012,CA,Entertainment
