,category_id,views,likes,dislikes,comment_count,country,category
340559,24,0.000565262828335865,0.0013979768168844533,3.5476107355842326e-05,164,US,Entertainment
340560,10,0.014644539140410006,0.11319408310943675,0.005315760492058751,79385,US,Music
340561,10,9.636339595301296e-05,0.0002641691665952656,3.8046839772932346e-05,119,US,Music
340562,24,0.0001178643756220206,0.00022017066076314784,3.0334642521662277e-05,260,US,Entertainment
340564,10,0.0054233630168003845,0.02309672171942598,0.0004791845225455804,8213,US,Music
340565,24,0.00046657220101639944,0.00011329169922763918,0.0006884421412967083,409,US,Entertainment
340567,10,0.0003527498588203229,0.000601016027034677,4.37024510905304e-05,201,US,Music
340570,24,0.0017853138721986527,0.0014560477193187463,0.0004272557277203619,3337,US,Entertainment
340573,10,0.009491957030687856,0.024612443525602053,0.004273071423687037,10809,US,Music
340574,24,0.00015329576652706143,3.437939929392195e-05,2.0565859336720188e-05,31,US,Entertainment
340575,25,3.7907018603564844e-05,1.3359870191938583e-05,5.141464834180047e-06,0,US,News & Politics
340577,24,0.00196558950519469,0.003153285628502624,0.0004714723252943103,1680,US,Entertainment
340578,24,0.0031383044746240447,0.008848331093922203,0.000333166921254867,5017,US,Entertainment
340582,10,0.00012177685669456898,8.550316922840693e-05,7.1980507678520656e-06,51,US,Music
340585,10,0.005384706950044459,0.02737989610296149,0.0006982109244816504,9905,US,Music
340586,25,2.7387367507838713e-05,2.2978976730134363e-05,4.7301476474456434e-05,212,US,News & Politics
340587,24,5.376422665919142e-05,2.6719740383877165e-05,1.0282929668360093e-06,4,US,Entertainment
340588,24,0.0008627974741389653,0.001526409702329623,0.00012442344898715713,434,US,Entertainment
340589,10,0.0002462837347997843,0.000318677436978375,8.072099789662674e-05,127,US,Music
340593,24,0.0018815100278409185,0.004331982442636726,0.0009285485490529165,3813,US,Entertainment
340594,1,0.001152427070887597,0.00544477056382393,0.000655536766357956,2135,US,Film & Animation
340595,24,0.018117979064787237,0.13570991767291724,0.04446081715357195,135159,US,Entertainment
340596,24,0.003522245829147369,0.008113360101763022,0.0006036079715327375,7590,US,Entertainment
340599,25,0.0010028506346516576,0.0003594695739644275,0.00017686639029579362,2497,US,News & Politics
340600,24,0.0008558676009809657,0.0008338340315795267,0.0003845815695966675,4043,US,Entertainment
340601,25,0.0006569105186252766,0.00019665728922533594,0.00012648003492082916,1475,US,News & Politics
340602,24,0.017249097341033345,0.02468298364021549,0.0033728009312221107,25824,US,Entertainment
340604,25,0.00019986630432679303,0.0002486717171726168,0.00020565859336720186,961,US,News & Politics
340605,24,0.0003376464099117255,0.0003801328398612925,0.00018406444106364568,288,US,Entertainment
340606,25,0.00011693630967224091,6.234606089571339e-05,9.460295294891287e-05,517,US,News & Politics
340608,24,0.0002975134463270901,0.00016245602153397318,5.0900501858382465e-05,113,US,Entertainment
340610,24,0.0029547476338410957,0.0039493557603396045,0.0029136681215298325,4192,US,Entertainment
340611,25,9.515973681510073e-05,0.00011133225159948819,0.0004072040148670597,0,US,News & Politics
340612,24,0.0050455859988013585,0.004503345044298657,0.0019619829807231057,3545,US,Entertainment
340613,24,8.651977259227863e-05,0.00017492523371311585,3.0848789005080283e-06,33,US,Entertainment
340616,24,0.00026059573660400107,0.00035394749428509285,6.169757801016056e-05,182,US,Entertainment
340618,10,0.0013971608884413025,0.004174692237576968,0.0011820227653779928,1761,US,Music
340619,24,0.01466697054152613,0.022685237717514274,0.004951230635315385,26166,US,Entertainment
340623,25,0.0001799694183425569,4.577982185770954e-05,4.3188304607112395e-05,267,US,News & Politics
340624,25,2.7976241841455266e-05,1.3538001794497764e-05,3.084878900508028e-05,170,US,News & Politics
340625,24,0.00020106760796737081,0.0005197880162676905,0.00017172492546161356,782,US,Entertainment
340626,24,0.0015562299789351408,0.002619603347235317,0.0003182566732357449,1843,US,Entertainment
340630,25,9.745870221353976e-05,4.043587378093411e-05,2.2622445270392207e-05,364,US,News & Politics
340631,25,0.002808765686537552,0.001465666825856942,0.0018015692778966883,8279,US,News & Politics
340635,24,0.001019313205522242,0.0024366621914070383,0.00021285664413505395,561,US,Entertainment
340636,25,4.00434546859257e-06,6.947132499808063e-06,2.2108298786974202e-05,39,US,News & Politics
340637,24,0.00022023193428058794,0.0005687742069714653,8.586246273080678e-05,620,US,Entertainment
340641,24,0.00898534137498553,0.01628817560640896,0.007476718161864624,12625,US,Entertainment
340642,10,0.03282219944116061,0.07843187900161512,0.011635649066232864,52911,US,Music
340644,24,0.0004095126335862898,0.0010429605329840053,0.0001424185759067873,366,US,Entertainment
340647,24,0.0019641550073180004,0.002051541666674089,0.0005059201396833167,1039,US,Entertainment
340650,24,0.006134089583026211,0.023488076850248504,0.0006514235944906119,14269,US,Entertainment
340651,1,0.00017595800638196092,0.000641273769213052,7.815026547953671e-05,667,US,Film & Animation
340652,10,9.855636397140102e-05,0.00037300757575892525,3.9075132739768356e-05,172,US,Music
340654,24,0.07729509148863534,0.09324263109639823,0.01344030322303006,66601,US,Entertainment
340655,24,0.005799540652109308,0.026344595228887532,0.0010421749218882956,11420,US,Entertainment
340656,10,0.00012200533993601221,0.0005383137029338453,2.8792203071408262e-05,146,US,Music
340658,1,0.013477091063020518,0.008493136678419196,0.0035301297551480204,11184,US,Film & Animation
340661,24,0.0010448868400825418,0.00623656553719949,0.0004041191359665517,1657,US,Entertainment
340664,24,0.0004356657204908682,0.00029284835460729374,9.82019783328389e-05,114,US,Entertainment
340665,24,0.0016169123012656594,0.002313395122436085,7.352294712877467e-05,486,US,Entertainment
340666,25,3.5144020230235966e-06,3.0282372435060786e-06,5.141464834180047e-07,8,US,News & Politics
340667,10,0.01633104932141714,0.060910676442291506,0.016650633865492082,86201,US,Music
340674,25,0.002360552231745982,0.004398603661993859,0.0004987220889154646,3217,US,News & Politics
340675,24,0.006054212312917127,0.013028367279575946,0.0006395982253719979,3423,US,Entertainment
340677,10,0.004266738449662769,0.01294500168957825,0.0003460205833403172,3196,US,Music
340679,24,2.020781163238568e-05,3.1529293652975054e-05,4.627318350762042e-06,39,US,Entertainment
340680,10,0.0010881196381593349,0.002916904991906591,0.0005727591825276572,2068,US,Music
340682,24,0.0019433488993626602,0.01383886607122022,0.0014103038040155869,19193,US,Entertainment
340683,24,0.0001839219428697912,0.00040952455428355734,4.0103425706604366e-05,149,US,Entertainment
340684,10,0.006674593778879501,0.0656805063640187,0.0009897319805796591,32556,US,Music
340686,10,0.0045554729574243035,0.018969946882937433,0.0003742986399283074,3944,US,Music
340687,25,0.0021467578716804904,0.0038068504782922596,0.0006015513855990655,6447,US,News & Politics
340692,24,0.29545502431644677,0.5188442750373319,0.7943640290780685,807558,US,Entertainment
340696,1,0.002386041068402241,0.004713540335318491,0.0006647914030594801,4219,US,Film & Animation
340702,24,0.0008955647975587249,0.001575752156238516,5.1928794825218474e-05,722,US,Entertainment
340704,10,0.0005083799232058403,0.002637772770696354,9.92302712996749e-05,766,US,Music
340705,10,0.003380162229932367,0.01428508573563097,0.0007573377700747209,4135,US,Music
340706,24,0.0002586406738163941,0.0007818196036322459,4.3188304607112395e-05,485,US,Entertainment
340708,24,0.0002643715988311504,0.0005039343036399234,2.4679031204064227e-05,210,US,Entertainment
340710,10,0.010856967736011029,0.055196749027000655,0.0014354969817030692,22949,US,Music
340711,25,2.0042926818973045e-05,3.046050403761997e-05,1.0282929668360094e-05,173,US,News & Politics
340712,25,0.0005012592547637489,0.0005532767575488165,0.002624203651365496,5838,US,News & Politics
340713,25,0.00011565727461962575,6.644308775457455e-05,0.0001326497927218452,209,US,News & Politics
340716,10,0.00109579620397236,0.0021261788081463856,0.0007105504400836825,1250,US,Music
340717,10,0.0005608344933470686,0.003794737529318235,8.277758383029876e-05,1691,US,Music
340718,24,0.0053131587185100485,0.004900756649608191,0.00033265277477144905,4176,US,Entertainment
340720,24,8.890118039742399e-05,3.20636884606526e-05,4.5759037024202416e-05,48,US,Entertainment
340723,24,5.216013297441992e-05,0.0003241995166577096,2.5707324170900233e-05,182,US,Entertainment
340724,24,0.008159716004281775,0.0002064545273660909,6.375416394383258e-05,432,US,Entertainment
340730,25,0.00021332090510126406,3.313247807600768e-05,4.0103425706604366e-05,195,US,News & Politics
340733,10,0.0009641333249650365,0.010799050273547795,0.00017018248601135955,3817,US,Music
340735,25,0.0032018463707186055,0.003213137846962509,0.0005079767256169886,1133,US,News & Politics
340737,10,0.0008492038990217608,0.0009517571524737047,0.00011722539821930507,522,US,Music
340738,1,0.005424971821479825,0.014476220945176971,0.0009743075860771189,7774,US,Film & Animation
340741,25,6.990880538962287e-05,0.00018472247185387082,1.5938540985958144e-05,50,US,News & Politics
340743,24,0.00021375431661080585,0.0005176504370369803,1.1825369118614109e-05,184,US,Entertainment
340745,24,0.0020632248697083147,0.00758502176857249,0.0003871523020137575,3352,US,Entertainment
340748,10,0.00011142444590958996,0.00028073540563326943,4.37024510905304e-05,123,US,Music
340749,10,0.00013163696853664457,0.0008879860387575178,1.2853662085450117e-05,437,US,Music
340754,25,7.214888335470024e-06,1.425052820473449e-06,1.5424394502540142e-06,8,US,News & Politics
340757,1,7.853699212577263e-05,0.00011293543602252083,3.5990253839260328e-06,117,US,Film & Animation
340758,24,0.0013043542934633335,0.011761317190572492,0.00034499229037348114,8479,US,Entertainment
340760,24,0.001730663978541702,0.008337093394577354,0.0002606722670929284,2571,US,Entertainment
340762,1,0.0028866054514523226,0.0049901787140929,0.00044268012222290203,3978,US,Film & Animation
340763,24,7.919182038475424e-06,6.056474487012157e-06,0.0,4,US,Entertainment
340764,24,0.000770469045119893,0.0044764471723122215,0.00026787031786078047,1205,US,Entertainment
340766,10,0.0013101982823501442,0.003466084722596546,0.00044473670815657406,2395,US,Music
340768,24,7.27801566403372e-05,7.499340467741524e-05,5.655611317598052e-06,125,US,Entertainment
340770,24,0.014019865958304234,0.017257389655933465,0.0021486181542038417,8159,US,Entertainment
340772,24,0.00023705725174068013,0.0005933563681246323,1.4396101535704131e-05,387,US,Entertainment
340775,25,0.0001248719801920576,3.7763899742546395e-05,1.4910248019122136e-05,478,US,News & Politics
340776,25,0.0005078805577709335,0.00019166960435367886,3.8046839772932346e-05,1249,US,News & Politics
340777,24,0.00012772213196676172,2.743226679411389e-05,6.992392174484863e-05,120,US,Entertainment
340778,25,0.00017187121850666205,0.00082225547741318,0.00011619710525246907,567,US,News & Politics
340780,24,0.0009661425641913361,0.0020485134294305827,0.00088124707257846,1255,US,Entertainment
340781,10,0.0001244809676345362,0.0002908889069791428,9.768783184942089e-06,214,US,Music
340782,10,8.578250192659072e-05,0.0004939589338966092,1.9537566369884178e-05,161,US,Music
340783,24,0.00044773764433000756,0.0011578554166346772,0.0002061727398506199,541,US,Entertainment
340784,10,0.0007555045705540291,0.0002641691665952656,3.6504400322678335e-05,29,US,Music
340785,24,1.4995096031211942e-05,8.76407484591171e-05,2.3136591753810212e-05,61,US,Entertainment
340786,24,0.0006564252861743766,0.0032758401710633405,0.00010180100371676493,1491,US,Entertainment
340787,24,0.0004894370136420631,0.0005235287799214333,4.9358062408128454e-05,285,US,Entertainment
340793,24,0.001098589823811037,0.004493547806157902,0.00048432598737976044,1927,US,Entertainment
340794,24,0.0007956658001066782,0.002029987742764428,0.0003069454506005488,1174,US,Entertainment
340795,1,0.0027125624644032827,0.006946063710192708,0.0012282959488856132,6921,US,Film & Animation
340796,1,0.0030960162309783728,0.010560353926118492,0.0024416816497521044,5064,US,Film & Animation
340798,25,0.0007467538979564871,0.0004107714755014716,0.002317772347248365,3766,US,News & Politics
340799,1,0.001644780190229729,0.004256810906356751,0.0004848401338631784,3133,US,Film & Animation
340801,24,0.0016955929787288344,0.004145300523154704,0.0001316214997550092,877,US,Entertainment
340802,24,0.006213580551572442,0.01218135150940704,0.0011146695760502342,11110,US,Entertainment
340803,24,0.003013041481874466,0.005642496642664621,0.00155117994047212,5068,US,Entertainment
340804,24,0.0013547807803995864,0.0011776280245187462,0.00015938540985958145,508,US,Entertainment
340806,24,0.0012409160392514893,0.0044727064086584785,0.0005275142919868728,4700,US,Entertainment
340816,24,0.0005705297203757315,0.0017716969190536152,7.609367954586469e-05,562,US,Entertainment
340817,24,0.02348512578220325,0.14898232524799926,0.05582705346249379,150293,US,Entertainment
340818,24,0.00011129724905352878,0.00043606616306487533,2.1080005820138193e-05,370,US,Entertainment
340819,25,0.0007014812391880464,0.003203518740424313,0.0005028352607828086,3072,US,News & Politics
340820,24,0.001626273047672828,0.00769831346780013,0.00015630053095907342,1617,US,Entertainment
340821,25,8.271328889978123e-05,5.55770599984645e-05,0.00027866739401255855,91,US,News & Politics
340824,24,0.02243175444072196,0.02748232177443302,0.004038106480765009,29706,US,Entertainment
340825,10,0.04286025732936845,0.13445213042724688,0.033587133175764575,127305,US,Music
340827,10,0.00019171863904687437,0.0008158427397210495,7.66078260292827e-05,478,US,Music
340828,24,0.00039190293551382034,0.0006498240861358927,4.061757219002237e-05,361,US,Entertainment
340829,25,0.00020836729420688161,8.853140647191301e-05,0.00019537566369884178,814,US,News & Politics
340830,25,0.0005182164800745713,0.00012682970102213695,0.00011773954470272308,1349,US,News & Politics
340831,24,0.001087170372733545,0.000952113415678823,0.0004935806240812845,4559,US,Entertainment
340832,10,9.42198933786487e-05,0.0008256399778618044,1.4396101535704131e-05,351,US,Music
340833,10,0.0002690166395747178,0.0009822176565113245,3.29053749387523e-05,248,US,Music
340834,25,0.0005702211502249165,0.0005372449133184903,0.0002668420248939444,701,US,News & Politics
340835,10,0.0001815711565299939,0.00033043412274728093,2.5193177687482228e-05,166,US,Music
340837,24,0.0005597815860385622,0.0005251319643444659,0.0002750683686286325,521,US,Entertainment
340840,24,0.0002602636114798413,0.0003272277539012157,2.9306349554826267e-05,76,US,Entertainment
340841,24,7.169662786648274e-05,0.0006562368238280232,1.2339515602032113e-05,956,US,Entertainment
340842,24,1.603622585304601e-05,8.19405371772233e-06,4.113171867344037e-06,12,US,Entertainment
340843,24,0.0002440884112840618,0.00012326706897095334,0.00026015812060951036,400,US,Entertainment
340844,24,0.004614247326913904,0.0022902380141033916,0.0010833066405617358,7882,US,Entertainment
340848,25,5.1149624617933914e-05,1.8525686666154834e-05,5.7584406142816525e-05,253,US,News & Politics
340849,24,0.0004345303707756555,0.00019362905198182988,6.478245691066859e-05,143,US,Entertainment
340850,24,2.404491679023115e-05,8.639382724120284e-05,9.254636701524084e-06,99,US,Entertainment
340853,25,0.00013580148782398085,0.00014553351929085095,0.000759908502491811,0,US,News & Politics
340854,24,0.0032571416706452,0.004141559759500961,0.003090020365342208,4566,US,Entertainment
340855,10,0.00016698356153764464,0.0008981395401033911,1.5938540985958144e-05,268,US,Music
340857,24,0.005730286674978667,0.004738122496471658,0.0021167410722319254,3691,US,Entertainment
340858,10,0.002285409511279175,0.005811187270288165,0.0017018248601135956,2527,US,Music
340859,25,0.0002023230880466413,5.219255954984007e-05,5.2957087792054484e-05,326,US,News & Politics
340860,25,2.7516919861234355e-05,1.941634467895074e-05,3.599025383926033e-05,200,US,News & Politics
340861,10,9.67096540611795e-05,0.00010687896153550866,5.604196669256251e-05,130,US,Music
340862,24,0.0002469550515401072,0.0005614708112665389,0.00021799810896923398,808,US,Entertainment
340863,24,0.016964477887115123,0.02499560460270685,0.005662809368365903,26047,US,Entertainment
340865,10,0.0002412995024400538,0.0006296952150467053,7.969270492979072e-05,262,US,Music
340867,1,5.223786438645731e-05,0.0003564413367209214,7.71219725127007e-06,90,US,Film & Animation
340869,10,6.168340869766684e-05,0.0005867654988299426,9.768783184942089e-06,213,US,Music
340870,25,0.00011094863544802778,4.346411102444019e-05,2.6735617137736243e-05,399,US,News & Politics
340871,24,0.0016893933097445193,0.0026858683033873327,0.000328539602904105,1619,US,Entertainment
340874,25,0.0031290450146022578,0.0015091309368813824,0.0018802336898596432,6865,US,News & Politics
340876,25,1.4034053118749725e-05,2.0663265896865007e-05,0.00015887126337616345,202,US,News & Politics
340880,24,0.001196639755855528,0.002701543884412541,0.00024627616555722426,608,US,Entertainment
340882,24,0.0005183695874013116,0.001225545425607166,0.00015887126337616345,425,US,Entertainment
340883,24,0.00023712556116337966,0.0005801746295352528,9.92302712996749e-05,656,US,Entertainment
340884,24,0.012530228244511788,0.017087095843886888,0.008472619900245299,12613,US,Entertainment
340886,10,5.9513995652623456e-05,5.593332320358287e-05,2.0565859336720186e-06,21,US,Music
340887,10,0.00019205076417103413,0.0006118820547907871,5.2442941308636476e-05,149,US,Music
340889,10,0.03962867280480221,0.08523882193020911,0.01286343086863506,55263,US,Music
340890,1,0.0001903995605395733,0.0006612245086996802,9.048978108156883e-05,701,US,Film & Animation
340891,24,0.0065005790577984755,0.02428325632407269,0.0006940977526143063,15640,US,Entertainment
340895,24,0.005951022685688831,0.026794199393746904,0.0010617124882581798,11615,US,Entertainment
340896,25,3.98550148991684e-06,3.5626320511836222e-06,5.141464834180047e-07,8,US,News & Politics
340897,1,0.014021948217947902,0.008950578633791173,0.0036884868720407655,11780,US,Film & Animation
340900,24,0.08324941893708442,0.0955945026449871,0.01383979504064585,70272,US,Entertainment
340901,24,0.001106617358726898,0.006487552965205376,0.00041902938398567384,2216,US,Entertainment
340903,24,0.00046547925025320713,0.0003008642767224569,9.92302712996749e-05,112,US,Entertainment
340905,24,0.0018793971467319023,0.002434346480573769,8.226343734688075e-05,518,US,Entertainment
340906,24,3.497913541682333e-05,3.0282372435060787e-05,1.0797076151778099e-05,49,US,Entertainment
340910,10,0.017540173213145337,0.06244403327712094,0.017394603826997933,88672,US,Music
340915,10,0.0049940123846632205,0.013674272470455539,0.00038869474146401153,3264,US,Music
340918,24,2.210163148929652e-05,3.420126769136277e-05,4.627318350762042e-06,36,US,Entertainment
340919,24,0.00213795537814159,0.014690335131453108,0.0015218735909172938,19987,US,Entertainment
340921,24,0.00021266136584761352,0.00043927253191094063,4.1131718673440376e-05,155,US,Entertainment
340923,10,0.007787707599254857,0.06949394771160565,0.0011491173904392405,33267,US,Music
340924,10,0.0050967120684459475,0.019757288566249014,0.0004082323078338957,4009,US,Music
340928,24,0.32468882614131883,0.5369725500981772,0.8238595845387926,817582,US,Entertainment
340929,25,0.0021936087136630233,0.003827691875791684,0.0006041221180161556,6487,US,News & Politics
340930,24,0.0002832768204375763,0.0005217474638958415,2.5707324170900233e-05,223,US,Entertainment
340932,25,2.1486846685000838e-05,3.170742525553424e-05,1.0282929668360094e-05,138,US,News & Politics
340933,24,5.556382662272361e-05,0.00033898443967012167,2.6735617137736243e-05,184,US,Entertainment
340941,10,0.003870341225234787,0.015166480905093798,0.0008365163285210936,4277,US,Music
340942,24,0.0010045772141978214,0.0017351799405289831,6.0155138559906546e-05,732,US,Entertainment
340943,10,0.0006194745994886051,0.002929196072483174,0.00011311222635196103,953,US,Music
340945,24,0.0002816774377474737,0.0008169115293364046,4.5759037024202416e-05,501,US,Entertainment
340946,25,0.0005102619655760789,0.0005598676268435063,0.0026442553642187982,5965,US,News & Politics
340948,10,0.001180351491787694,0.0022166696622464496,0.0007542528911742128,1273,US,Music
340950,10,0.014279147327395603,0.06476152542641589,0.002537312895667853,27732,US,Music
340951,25,0.00011621552748789425,6.679935095969292e-05,0.0001326497927218452,213,US,News & Politics
340953,24,0.005714973586807302,0.0051526347356268725,0.00035836009894234927,4392,US,Entertainment
340954,10,0.0006304347285858763,0.00408295446225899,8.483416976397078e-05,1801,US,Music
340955,24,9.455201850280844e-05,3.3666872883685226e-05,4.6273183507620424e-05,49,US,Entertainment
340958,24,0.008263207135168883,0.0002688005882618043,8.329173031371675e-05,504,US,Entertainment
340962,10,0.00011980530542562076,0.00028999824896634686,4.5759037024202416e-05,127,US,Music
340966,10,0.001013678855898199,0.010945118187646324,0.00018097956216313766,3811,US,Music
340967,25,0.00021684944010829445,3.3666872883685226e-05,4.0103425706604366e-05,195,US,News & Politics
340973,1,5.318241881757826e-05,0.0002091265014044786,1.645268746937615e-05,85,US,Film & Animation
340974,10,0.00015332874348974397,0.0009791894192678185,1.5938540985958144e-05,460,US,Music
340976,25,0.0036025635772579984,0.0035738543421448507,0.0005367689286883969,1229,US,News & Politics
340979,10,0.0008961937153470274,0.0009948650002930264,0.00011825369118614109,523,US,Music
340980,25,8.71086469258952e-05,0.00021732055512220096,1.748098043621216e-05,63,US,News & Politics
340982,1,0.005511446839622749,0.0146135604107501,0.0009897319805796591,7852,US,Film & Animation
340985,24,0.002098192227638466,0.0076610839628652614,0.00039332205981477356,3395,US,Entertainment
340986,24,0.0002193839552401801,0.0005245975695367884,1.1825369118614109e-05,189,US,Entertainment
340991,25,7.2502207954870175e-06,1.425052820473449e-06,1.5424394502540142e-06,8,US,News & Politics
340993,1,0.004971194681984246,0.002779565526333462,0.0006447396902061779,2177,US,Film & Animation
340994,24,0.001801149880778269,0.003586145422721434,0.0008226343734688075,7991,US,Entertainment
340995,25,0.0010601716622858932,0.0009831083145241206,0.00013624881810577125,1407,US,News & Politics
341000,24,0.001366718440890661,0.0011346983083019837,0.00014807418722438535,663,US,Entertainment
341001,24,0.0019488372081519665,0.003356890050227768,0.00023650738237228217,682,US,Entertainment
341002,24,0.0026006527860427927,0.009433137145123996,0.0011367778748372084,4523,US,Entertainment
341003,24,0.0007061710343809687,0.002691924777874345,7.866441196295472e-05,1119,US,Entertainment
341004,10,0.0006826160610363065,0.005224956166265901,0.00018817761293098972,1831,US,Music
341005,24,0.0018618416250981255,0.003490310620544595,0.0007115787330505185,2032,US,Entertainment
341006,10,0.00029260223438472803,0.00145961035136993,0.0004637601280430402,1507,US,Music
341007,24,0.0007322181239054961,0.005194851925433399,0.0010288071133194275,4885,US,Entertainment
341008,24,0.004340055659695364,0.01887464647556827,0.0004503923194741721,3483,US,Entertainment
341009,24,0.0008444481499034735,0.0020953620409036476,8.174929086346274e-05,768,US,Entertainment
341010,10,0.0001424345683178377,0.0007451244935050545,2.5193177687482228e-05,288,US,Music
341014,24,0.0003455396814795218,0.0010573891927912991,0.0005825279657125993,1096,US,Entertainment
341015,25,0.0022300506129245504,0.0012203796091329498,0.006851001891544912,10332,US,News & Politics
341016,10,0.000944158707568763,0.004678448409614333,0.00027815324752914053,3583,US,Music
341017,10,0.000364108066967119,0.003682158356500833,0.0001424185759067873,1636,US,Music
341019,25,0.00038428525713415663,9.565667057428026e-05,0.0020946327734449512,0,US,News & Politics
341020,24,0.00012166614831984908,0.00029160143338937945,5.1414648341800466e-05,357,US,Entertainment
341021,1,0.0038043967218590706,0.008376638610345492,0.0016319009383687468,8570,US,Film & Animation
341022,10,0.0003552655299735328,0.0013024982779127323,5.3985380758890494e-05,243,US,Music
341023,1,0.002532411672765972,0.005372092869979784,0.0006930694596474703,3872,US,Film & Animation
341025,10,0.0004072113126905163,0.003583295317080487,0.000108484908001199,1102,US,Music
341027,10,8.701442703251654e-05,0.0003099489884529751,3.393366790558831e-05,132,US,Music
341028,1,0.0038710667184138022,0.011752410610444533,0.0027918154049597654,5457,US,Film & Animation
341029,24,0.0004413330470775939,0.0010116093709335895,5.604196669256251e-05,654,US,Entertainment
341031,24,0.00038359274091782355,0.0005550580735744084,7.095221471168465e-05,272,US,Entertainment
341035,24,0.0016768125984811353,0.005273051698956879,0.0008447426722557817,6655,US,Entertainment
341037,10,0.0002226557410377537,0.00037674833941266805,5.3985380758890494e-05,255,US,Music
341038,25,8.398996845506193e-05,0.0001394770448038388,7.815026547953671e-05,0,US,News & Politics
341039,10,0.0005925606869449941,0.0016587614830310944,0.00017275321842844958,764,US,Music
341042,25,5.57805323774945e-05,2.529468756340372e-05,1.645268746937615e-05,3,US,News & Politics
341043,24,0.0071747106174360345,0.013366104798028154,0.0012375505855871374,11931,US,Entertainment
341047,24,0.0036729529041038523,0.006813533797888677,0.001753753654938814,5845,US,Entertainment
341048,10,0.0006684147676068096,0.0016601865358515679,8.534831624738877e-05,349,US,Music
341049,24,0.0007954750048225864,0.0021666146819273196,0.00010282929668360093,675,US,Entertainment
341051,24,7.495663617738397e-05,0.0001761721549310301,4.8329769441292444e-05,140,US,Entertainment
341057,25,0.0009212891839484304,0.003827157480984006,0.0006226313914192037,3589,US,News & Politics
341058,10,4.908620895294151e-05,0.00022034879236570702,1.4910248019122136e-05,140,US,Music
341059,24,0.0011691204804969591,0.001993470764239796,0.0004041191359665517,2377,US,Entertainment
341061,25,0.00014419176932934952,7.481527307485607e-05,0.00043445377848821395,382,US,News & Politics
341062,24,0.027717660055072233,0.1572583195028988,0.06058804989894451,150856,US,Entertainment
341066,25,0.0027387979937145675,0.0017791784463611008,0.001313644265133002,7014,US,News & Politics
341071,24,3.256239515166099e-05,6.911506179296227e-05,4.627318350762042e-06,107,US,Entertainment
341073,1,3.5704628595838923e-05,2.5116555960844536e-05,3.5990253839260328e-06,28,US,Film & Animation
341074,24,0.00020021491793229402,0.0004747207208202177,2.0051712853302183e-05,288,US,Entertainment
341076,10,0.00021450572026050058,0.0013304649395145236,4.267415812369439e-05,491,US,Music
341077,24,0.00010617639784839923,0.0008436312697202818,1.748098043621216e-05,1014,US,Entertainment
341078,10,0.055553325815606555,0.1436472837513518,0.03722266296001329,139142,US,Music
341079,25,0.0012367538754614875,0.0008165552661312862,0.00043445377848821395,1086,US,News & Politics
341081,24,0.0004699711836700342,0.000732833412928471,4.6273183507620424e-05,391,US,Entertainment
341082,10,0.00029652413744661425,0.00039384897325834943,3.3419521422170306e-05,201,US,Music
341083,25,0.0007296223658429143,0.00020823584339168272,0.00013933369700627927,1209,US,News & Politics
341084,24,0.00012622168016470674,0.0003197462265937301,2.8278056587990257e-05,439,US,Entertainment
341085,25,0.00022315275097532607,9.066898570262318e-05,0.0002092576187511279,622,US,News & Politics
341086,24,0.0011419969286905805,0.0009722422867680105,0.0005223728271526928,4701,US,Entertainment
341087,24,3.440439406721358e-05,1.1044159358669228e-05,4.627318350762042e-06,17,US,Entertainment
341088,1,6.163158775630858e-05,0.0001188137789069738,1.3881955052286126e-05,90,US,Film & Animation
341089,10,0.00021260954490625526,0.0016683805895692902,9.665953888258489e-05,839,US,Music
341090,24,0.00014967536712398686,0.00041807487120639803,9.357465998207685e-05,855,US,Entertainment
341093,24,0.0003103202853345829,0.00036712923287447226,3.3419521422170306e-05,83,US,Entertainment
341096,25,0.005101281733274812,0.002450912719611773,0.0012354939996534653,8786,US,News & Politics
341099,10,0.00024641328715317994,0.0010128562921515039,2.5193177687482228e-05,320,US,Music
341100,10,0.00011789028609269973,0.001484370644125656,1.9023419886466173e-05,744,US,Music
341102,25,5.4861888417052675e-05,1.8881949871273198e-05,5.912684559307054e-05,260,US,News & Politics
341103,24,0.0004793908175105646,0.00020307002691746646,6.52966033940866e-05,121,US,Entertainment
341104,10,0.00011838965152760656,0.0008131707656826618,1.645268746937615e-05,272,US,Music
341107,10,0.0027362022356519854,0.006629523852445043,0.0018750922250254632,2935,US,Music
341109,24,0.006134946984055956,0.004871543066788485,0.002206202560346658,3632,US,Entertainment
341110,10,0.0003139312627483196,0.0007932200261960335,9.717368536600288e-05,280,US,Music
341111,10,0.0001156195866622743,0.00012291080576583497,6.735318932775862e-05,147,US,Music
341112,25,2.910688056199905e-05,1.9772607884069104e-05,3.6504400322678335e-05,190,US,News & Politics
341114,24,0.018596189778133234,0.02666042256022496,0.006131196814759706,26896,US,Entertainment
341115,1,6.57089536422696e-05,0.00042288442447549593,7.71219725127007e-06,102,US,Film & Animation
341116,24,0.00025136925354489687,0.0005678835489586694,0.00022622445270392206,628,US,Entertainment
341120,10,0.000580606537972578,0.002578989341851824,0.00010385758965043695,1242,US,Music
341122,24,0.0017919516636871785,0.002727551098386181,0.0003377942396056291,1637,US,Entertainment
341123,25,0.00011218998254329148,4.364224262699937e-05,2.6735617137736243e-05,330,US,News & Politics
