,trending_date,views,likes,dislikes,comment_count,country,category
37938,18.01.01,0.019646588,0.088940553,0.001183565,0.008430982,RU,Comedy
37939,18.01.01,0.004190032,0.010173465,0.008007831,0.003601596,RU,People & Blogs
37940,18.01.01,0.001962211,0.00087473,0.000299747,4.92e-05,RU,Music
37941,18.01.01,0.00586768,0.047899824,0.001844758,0.004569318,RU,Music
37942,18.01.01,0.007276318,0.024179824,0.0018267620000000002,0.000902551,RU,Music
37943,18.01.01,0.002056384,0.00061369,7.709999999999999e-05,2.52e-05,RU,Film & Animation
37944,18.01.01,0.002964387,0.000176102,0.000143447,5.660000000000001e-05,RU,People & Blogs
37945,18.01.01,0.015639913999999998,0.053050372,0.0010031,0.005293572,RU,Entertainment
37946,18.01.01,0.001078568,1.47e-05,0.00011619700000000001,7.99e-06,RU,Music
37947,18.01.01,0.006481805,0.052266361,0.000714149,0.006852746999999999,RU,Education
37948,18.01.01,0.001044892,7.52e-05,8.23e-06,2.8899999999999998e-05,RU,Science & Technology
37949,18.01.01,0.002027498,0.006111105,0.002450936,0.001165078,RU,Travel & Events
37950,18.01.01,0.005162395,0.002870556,0.001353234,0.00043897900000000004,RU,Sports
37951,18.01.01,0.0013174670000000001,0.012420548,5.3e-05,0.0006732239999999999,RU,People & Blogs
37952,18.01.01,0.006249915,0.0037639640000000003,0.00038149699999999996,0.001237011,RU,Sports
37953,18.01.01,0.0036721659999999997,0.0028861209999999997,0.00026838400000000004,0.000579772,RU,Sports
37954,18.01.01,0.004442883,0.0026753320000000003,0.000482784,0.000655395,RU,Sports
37955,18.01.01,0.001965997,0.00180327,0.000234451,0.000349831,RU,Comedy
37956,18.01.01,0.002534161,3.78e-05,2.47e-05,8.61e-06,RU,Science & Technology
37957,18.01.01,0.001041172,0.00068084,0.0005172309999999999,0.00020166,RU,Sports
37958,18.01.01,0.0032555490000000004,0.002594841,0.0025403979999999997,0.000611743,RU,News & Politics
37959,18.01.01,0.0018104870000000002,0.014419932,8.170000000000001e-05,0.001214878,RU,Comedy
37960,18.01.01,0.003975492,0.012550401000000001,0.0014905110000000001,0.002837379,RU,Entertainment
37961,18.01.01,0.003407185,0.01293418,0.000477128,0.000992929,RU,Entertainment
37962,18.01.01,0.005041411,0.028231955,0.002790273,0.002081155,RU,People & Blogs
37963,18.01.01,0.005114271,0.046340697,0.00024781900000000003,0.010189972,RU,Gaming
37964,18.01.01,0.006519554,0.037621409,0.002417003,0.007651394000000001,RU,Science & Technology
37965,18.01.01,0.0011856219999999999,0.000721753,4.3200000000000007e-05,0.000413157,RU,People & Blogs
37966,18.01.01,0.003117579,0.007891251,0.000180465,0.000959729,RU,Comedy
37967,18.01.01,0.00162193,0.004442136,0.003000045,0.000846603,RU,People & Blogs
37968,18.01.01,0.0017737979999999998,0.009683403,0.000526486,0.0011761439999999998,RU,People & Blogs
37969,18.01.01,0.000903985,0.001013922,1.8e-05,7.25e-05,RU,People & Blogs
37970,18.01.01,0.002148217,0.012102141,0.00012185299999999999,0.00035044599999999997,RU,Comedy
37971,18.01.01,0.0029091209999999998,0.000538535,0.000357332,0.00033692,RU,Entertainment
37972,18.01.01,0.030336592000000003,0.20321182100000001,0.020283079,0.036026415,RU,People & Blogs
37973,18.01.01,0.001207135,0.010966815,0.000179437,0.0014276039999999999,RU,Gaming
37974,18.01.01,0.000139362,2.36e-05,4.73e-05,1.7199999999999998e-05,RU,People & Blogs
37975,18.01.01,0.002888105,0.0006839530000000001,0.000915181,0.000345527,RU,News & Politics
37976,18.01.01,0.0029892440000000003,0.002420962,0.000103858,0.00037934199999999996,RU,Sports
37977,18.01.01,0.001068744,0.000155201,7.099999999999999e-05,6.95e-05,RU,People & Blogs
37978,18.01.01,0.002713379,0.003150719,0.000285865,0.000349831,RU,Sports
37979,18.01.01,0.000147518,1.6899999999999997e-05,8.74e-06,8.61e-06,RU,People & Blogs
37980,18.01.01,0.004875846,0.018127419,0.000829832,0.000682447,RU,People & Blogs
37981,18.01.01,0.002707629,0.006692332,0.000587669,0.000700891,RU,Entertainment
37982,18.01.01,0.000607017,0.000148975,0.000116711,3.26e-05,RU,People & Blogs
37983,18.01.01,0.0034005840000000003,0.026929421000000002,0.001668919,0.002111281,RU,Comedy
37984,18.01.01,0.00173064,0.008319499000000001,0.000161442,0.002041806,RU,Comedy
37985,18.01.01,0.002224675,0.005038927,0.000386124,0.000835536,RU,Entertainment
37986,18.01.01,0.000528859,0.0002686,1.39e-05,3.69e-06,RU,People & Blogs
37987,18.01.01,0.0038142320000000003,0.000370437,0.0022750979999999997,0.000394098,RU,Music
37988,18.01.01,0.001016227,0.004222008,0.00012699399999999998,0.000368275,RU,Entertainment
37989,18.01.01,0.0009249010000000001,0.002515239,5.96e-05,0.0017387020000000002,RU,Entertainment
37990,18.01.01,0.001719801,0.000344645,0.001913653,0.000238549,RU,Music
37991,18.01.01,0.000655428,0.00024947799999999997,6.74e-05,8.73e-05,RU,News & Politics
37992,18.01.01,0.040353729,0.118263365,0.0033907959999999997,0.00570181,RU,Comedy
37993,18.01.01,0.001113944,0.000679951,4.63e-06,8.79e-05,RU,People & Blogs
37994,18.01.01,0.000442809,2.58e-05,1.59e-05,8.61e-06,RU,Gaming
37995,18.01.01,0.01455182,0.022834153,0.0009270060000000001,0.003245617,RU,Howto & Style
37996,18.01.01,0.001362678,0.001246502,5.8599999999999995e-05,0.000212112,RU,People & Blogs
37997,18.01.01,0.00207464,0.00033352699999999997,6.07e-05,0.000102674,RU,Science & Technology
37998,18.01.01,0.0014617739999999999,0.002392946,0.000117225,0.000419305,RU,News & Politics
37999,18.01.01,0.00361189,0.001835733,0.000592297,0.000127882,RU,People & Blogs
38000,18.01.01,0.0014442460000000002,0.01574648,0.013803291,0.005498306,RU,Comedy
38001,18.01.01,0.000398394,0.00038422300000000005,3.86e-05,1.9699999999999998e-05,RU,News & Politics
38002,18.01.01,0.011098707,0.044547655,0.031638004,0.00967783,RU,Music
38003,18.01.01,0.000838852,0.000237916,5.550000000000001e-05,3.929999999999999e-05,RU,People & Blogs
38004,18.01.01,0.000315986,6.18e-05,6.63e-05,2.0300000000000002e-05,RU,Music
38005,18.01.01,0.002700476,0.016739946000000002,0.000456048,0.001752228,RU,People & Blogs
38006,18.01.01,0.00038386800000000005,0.000233469,3.34e-05,2.8300000000000003e-05,RU,Comedy
38007,18.01.01,0.002385295,0.024845988,0.000125966,0.000503535,RU,People & Blogs
38008,18.01.01,0.00331544,0.007228199,0.000574302,0.002344296,RU,Entertainment
38009,18.01.01,0.0059092369999999995,0.009289396,0.000349105,0.006124189,RU,People & Blogs
38010,18.01.01,0.004895924,0.016584745,0.00037789800000000005,0.001137411,RU,Sports
38011,18.01.01,0.000625792,0.000518523,2.0600000000000003e-05,0.00011743,RU,Sports
38012,18.01.01,0.000333691,0.0008173639999999999,8.48e-05,8.55e-05,RU,Music
38013,18.01.01,0.0005676230000000001,0.000276605,0.000502321,0.00017522299999999999,RU,News & Politics
38014,18.01.01,0.0014894560000000001,0.000903191,0.0004761,0.000399016,RU,Travel & Events
38015,18.01.01,0.0016481339999999999,0.00468272,0.00039486400000000003,0.000263756,RU,Comedy
38016,18.01.01,0.004588878,0.020180612,0.001475086,0.001312019,RU,Comedy
38017,18.01.01,0.000609765,0.000236137,5.24e-05,0.000122963,RU,People & Blogs
38018,18.01.01,0.0005473359999999999,2.94e-05,2.52e-05,1.23e-06,RU,Film & Animation
38019,18.01.01,0.001495836,0.005133204000000001,0.001395908,0.002033199,RU,People & Blogs
38020,18.01.01,0.0014914210000000002,0.010933462,8.53e-05,0.0009431289999999999,RU,People & Blogs
38021,18.01.01,0.000602944,0.000272603,2.8800000000000002e-05,3.14e-05,RU,Comedy
38022,18.01.01,0.00038642900000000004,6.36e-05,1.54e-06,1.84e-06,RU,People & Blogs
38023,18.01.01,0.005342784000000001,0.00724065,0.000868908,0.0028607420000000003,RU,Entertainment
38024,18.01.01,0.0034683559999999997,0.017435017,0.00022056900000000002,0.0018186279999999999,RU,People & Blogs
38025,18.01.01,0.018661332,0.068519358,0.001939875,0.011155233999999998,RU,Comedy
38026,18.01.01,0.00033099800000000005,0.003009748,9.67e-05,0.000260067,RU,People & Blogs
38027,18.01.01,0.000523439,0.001269626,3.96e-05,0.000257608,RU,Entertainment
38028,18.01.01,0.00049824,0.001109089,0.00010745700000000001,0.000539194,RU,People & Blogs
38029,18.01.01,0.0006746110000000001,0.000549653,1.7e-05,7.13e-05,RU,Sports
38030,18.01.01,0.001345083,0.000553655,0.0009403739999999999,0.000195512,RU,People & Blogs
38031,18.01.01,0.002650453,0.000710635,9.36e-05,6.95e-05,RU,People & Blogs
38032,18.01.01,0.00179244,0.002953716,0.000443708,0.000629572,RU,Gaming
38033,18.01.01,0.002082665,0.001961584,0.000293578,0.000313557,RU,News & Politics
38034,18.01.01,0.001208967,0.00029973,4.4200000000000004e-05,6.82e-05,RU,Sports
38035,18.01.01,0.0014742129999999998,0.001009031,0.000125966,0.000123578,RU,Sports
38036,18.01.01,0.000223259,0.000373106,2.47e-05,3.570000000000001e-05,RU,People & Blogs
38037,18.01.01,0.001300988,0.001109533,4.6299999999999994e-05,0.000270519,RU,Comedy
38038,18.01.01,0.0014657910000000001,0.007404300999999999,0.000261701,0.000941899,RU,People & Blogs
38039,18.01.01,0.000436286,0.002837648,6.579999999999999e-05,0.000247771,RU,Entertainment
38040,18.01.01,0.00021088599999999997,0.0,0.0,0.0,RU,Education
38041,18.01.01,0.002163924,0.008872265,0.00043548199999999995,0.000920995,RU,Film & Animation
38042,18.01.01,0.00020593,9.78e-06,2.98e-05,1.7800000000000002e-05,RU,Science & Technology
38043,18.01.01,0.00096148,0.004701842,0.000113626,0.00029695599999999997,RU,Entertainment
38044,18.01.01,0.000197972,0.00045181800000000004,4.94e-05,0.00013526,RU,People & Blogs
38045,18.01.01,0.000378846,0.000973899,3.0299999999999998e-05,0.000204734,RU,People & Blogs
38046,18.01.01,0.0006651960000000001,0.000394896,0.000212342,0.000304949,RU,People & Blogs
38047,18.01.01,0.000188435,1.73e-05,1.03e-06,1.05e-05,RU,People & Blogs
38048,18.01.01,0.001270325,0.00021568099999999998,1.03e-06,0.0,RU,Howto & Style
38049,18.01.01,0.000909614,0.0021617,0.000288436,0.000169075,RU,People & Blogs
38050,18.01.01,0.001449323,0.004078369,0.000230852,0.000629572,RU,Entertainment
38051,18.01.01,0.001366662,0.003696369,0.000287408,0.00039655699999999996,RU,Autos & Vehicles
38052,18.01.01,0.008556754,0.027870857000000002,0.0017311310000000001,0.003146632,RU,Autos & Vehicles
38053,18.01.01,0.00309451,0.014544893,0.000278153,0.000892714,RU,Music
38054,18.01.01,0.001196814,0.010357126999999999,4.99e-05,0.006449427,RU,Gaming
38055,18.01.01,6.330000000000001e-05,2.36e-05,2.57e-06,8.61e-06,RU,People & Blogs
38056,18.01.01,0.000150355,0.00011162,0.00018869200000000002,3.69e-06,RU,Entertainment
38057,18.01.01,0.0038755129999999997,0.012654017,0.000962482,0.0018370720000000001,RU,People & Blogs
38058,18.01.01,0.0014837720000000002,0.004680941,0.000209772,9.96e-05,RU,Entertainment
38059,18.01.01,0.001067376,0.002197276,9.609999999999999e-05,0.000675684,RU,News & Politics
38060,18.01.01,0.00090936,0.004990899,6.43e-05,0.0005256680000000001,RU,News & Politics
